"HRV_MeanNN","HRV_SDNN","HRV_SDANN1","HRV_SDNNI1","HRV_SDANN2","HRV_SDNNI2","HRV_SDANN5","HRV_SDNNI5","HRV_RMSSD","HRV_SDSD","HRV_CVNN","HRV_CVSD","HRV_MedianNN","HRV_MadNN","HRV_MCVNN","HRV_IQRNN","HRV_pNN50","HRV_pNN20","HRV_HTI","HRV_TINN","HRV_ULF","HRV_VLF","HRV_LF","HRV_HF","HRV_VHF","HRV_LFHF","HRV_LFn","HRV_HFn","HRV_LnHF","HRV_SD1","HRV_SD2","HRV_SD1SD2","HRV_S","HRV_CSI","HRV_CVI","HRV_CSI_Modified","HRV_PIP","HRV_IALS","HRV_PSS","HRV_PAS","HRV_GI","HRV_SI","HRV_AI","HRV_PI","HRV_C1d","HRV_C1a","HRV_SD1d","HRV_SD1a","HRV_C2d","HRV_C2a","HRV_SD2d","HRV_SD2a","HRV_Cd","HRV_Ca","HRV_SDNNd","HRV_SDNNa","HRV_DFA_alpha1","HRV_DFA_alpha1_ExpRange","HRV_DFA_alpha1_ExpMean","HRV_DFA_alpha1_DimRange","HRV_DFA_alpha1_DimMean","HRV_DFA_alpha2","HRV_DFA_alpha2_ExpRange","HRV_DFA_alpha2_ExpMean","HRV_DFA_alpha2_DimRange","HRV_DFA_alpha2_DimMean","HRV_ApEn","HRV_SampEn","HRV_ShanEn","HRV_FuzzyEn","HRV_MSE","HRV_CMSE","HRV_RCMSE","HRV_CD","HRV_HFD","HRV_KFD","HRV_LZC","Participant","Database","Recording_Length"
858.21582733813,56.4663247842166,NA,NA,NA,NA,NA,NA,49.2235362579643,49.3970671422012,0.0657950168075488,0.0573556612334192,852,47.4432,0.0556845070422535,70,25.1798561151079,55.3956834532374,12.6363636363636,70.3125,NA,NA,0.0454874739982439,0.0151003873692141,0.00105443290094613,3.01233821928181,0.7379263627045,0.244967964746148,-4.19303488189997,34.9290011469777,71.8261238409173,0.486299403046439,7881.67402558708,2.05634634493784,4.60358857908358,590.797548925293,0.546762589928058,0.551470588235294,0.813333333333333,0.0833333333333333,48.9465153970827,48.9330160584209,48.965431589972,52.2058823529412,0.524452100679491,0.475547899320509,25.298221281347,24.0898561200189,0.419339423348457,0.580660576651543,46.5120281004842,54.7322876188321,0.439446795483504,0.560553204516496,37.4390755629745,42.2844207473259,1.23383683063441,2.17387830229865,1.82078167179815,1.67716786549426,0.0974659576325917,0.604830666362176,2.54211809950841,0.970047093315555,2.43398397063913,-0.120846870263361,0.71216070204977,1.61608245515277,5.43778448744472,1.18060594367412,0,1.32995164811841,1.78791932977919,1.38786736662355,1.86954636808845,3.09223662631269,0.819446454414217,"GUDB_11","GUDB (hand_bike)",1.993
469.322834645669,16.3058135512886,NA,NA,NA,NA,NA,NA,5.77852094811692,5.78919468320011,0.0347432776493802,0.0123124649421322,464,11.8608,0.0255620689655172,16,0,0.393700787401575,3.43243243243243,39.0625,NA,NA,0.0205314986516499,0.00463525768147096,0.000195260292007962,4.42941904475404,0.809537307506817,0.182763766382769,-5.37406348680178,4.09357881809991,22.7145451531784,0.180218392686023,292.117162984176,5.54882320886193,3.17252718412242,504.155981298794,0.708661417322835,0.715116279069767,0.91869918699187,0.4,48.828125,48.812059728466,48.8462570562033,56.3953488372093,0.573863636363636,0.426136363636364,3.10145895008263,2.67261241912424,0.44646517581917,0.55353482418083,15.1774160567977,16.8996036448976,0.450473793971812,0.549526206028188,10.9538350768165,12.0983358462537,1.59418471934812,0.264227021716163,1.32398504023372,0.750375642778736,0.343406459783855,0.913288681638574,1.32125860293975,0.822951445309925,2.39142701127529,0.377041239972708,0.903587734153393,1.34190240537303,3.65530897609754,0.634388030441152,0.589782522564757,1.08455018459903,1.21710503935946,0.880890654339986,1.68474113798517,1.88682166563588,0.566127261267319,"GUDB_12","GUDB (hand_bike)",1.9932
705.571428571429,92.1795027957491,NA,NA,NA,NA,NA,NA,51.7377079040198,51.884851391425,0.130645175049655,0.0733273851646363,684,77.0952,0.112712280701754,117,21.4285714285714,52.9761904761905,16.8,31.25,NA,NA,0.0625028912173289,0.00784933484588418,0.000642589780209022,7.96282646167178,0.880386694081692,0.110562084747086,-4.84732648378625,36.6881302597329,124.502830929494,0.294677076704459,14350.0917725482,3.39354527058422,4.86382478846622,1690.02397230052,0.273809523809524,0.24203821656051,0.342105263157895,0.107142857142857,48.6448922863099,48.7056979385479,48.6158271244463,64.3312101910828,0.651705501270625,0.348294498729375,29.6225248063634,21.655573310852,0.352497230056371,0.647502769943628,73.9191698330868,100.184386211852,0.376410178956738,0.623589821043262,56.3095802005144,72.4771519034349,1.5589512270245,21.7803545555711,11.5618505400339,8.16468945289419,1.02805450398193,0.879219386026019,4.13921520466439,2.14792163260142,6.33711860665519,-1.18023464132794,0.692115489855828,0.795377803208844,5.76180152119198,0.730254830757717,0,1.09798644516027,1.7814672276682,1.11095865402146,1.82442630203364,2.25946952302006,0.748032120162137,"GUDB_13","GUDB (hand_bike)",1.98893333333333
759.333333333333,49.519671338392,NA,NA,NA,NA,NA,NA,39.8565168508723,39.9754428179056,0.0652146681366006,0.0524888281618161,756,47.4432,0.0627555555555556,61,26.9230769230769,62.1794871794872,8.66666666666667,62.5,NA,NA,0.0260216504662111,0.00970884380439376,0.010104099616857,2.68020075206432,0.567729486817367,0.211823493587223,-4.63471807643661,28.2669066974761,63.598051786472,0.44446183339674,5647.70456093048,2.24991197187312,4.45884208006759,572.360072408759,0.602564102564103,0.607843137254902,0.924731182795699,0.0392156862745098,48.6338797814208,48.7118359001232,48.5522944799587,50.3267973856209,0.461563454415492,0.538436545584508,19.2090346708785,20.7470855409033,0.455936561223783,0.544063438776217,42.9433599933716,46.9103402621902,0.456865167432068,0.543134832567933,33.264990459245,36.2699709260707,0.970904673149176,1.69916249385217,1.66765288487784,3.22397386429212,0.287863550820979,1.1915572117846,0.784776293138702,0.93168834380136,0.86997586986823,1.23531508488551,0.858836475488848,1.7469089030627,5.31206062459944,1.26185563596431,0,1.35330550612164,1.71571033215816,1.50231111438272,2.02293325782939,2.68694222620065,0.887324629220402,"GUDB_14","GUDB (hand_bike)",1.9886
623.623036649215,36.1963111408319,NA,NA,NA,NA,NA,NA,21.5972707827438,21.6543207547989,0.0580419724956251,0.0346319322948491,616,29.652,0.0481363636363636,42,2.09424083769634,29.8429319371728,7.07407407407407,93.75,NA,NA,0.0601704904209574,0.00572828029009774,0.000915173263949835,10.504110723243,0.900567858162469,0.0857348024873472,-5.16233991719387,15.3119170477069,48.89149153853,0.313181630706438,2351.86682937137,3.19303529311192,4.0783828368444,624.449032061636,0.523560209424084,0.5,0.747126436781609,0.195121951219512,50.0621118012422,50.0638098030994,50.0603829109954,51.7241379310345,0.524462899440332,0.475537100559668,11.0888666221108,10.5589802297411,0.546759176872776,0.453240823127224,36.1519166510943,32.9152983780261,0.544767631364016,0.455232368635984,26.7387737238512,24.4428816918806,1.54388139870185,1.11872329556696,1.91019680023916,1.55012338505357,0.50433221615658,1.0460041353619,0.369325059788699,0.85787892171028,1.43149452576605,0.74402036543625,0.797689421147127,1.51540896278582,4.83409588890968,1.0345677551736,0,1.37823335877568,1.23946818888231,1.27361577684382,1.79570440740536,2.24196211246875,0.833120447061522,"GUDB_15","GUDB (hand_bike)",1.99333333333333
844.397163120567,41.5287988599691,NA,NA,NA,NA,NA,NA,25.1872983862899,25.2658790748811,0.0491815944839211,0.0298287340203836,848,47.4432,0.0559471698113208,60,2.12765957446809,36.1702127659575,10.0714285714286,171.875,NA,NA,0.0475424321730099,0.0107331471629083,0.00115684663442025,4.42949597647441,0.799940964831848,0.180594128334337,-4.53441846032097,17.8656744264877,54.9195843026825,0.325306075297717,3082.45346870328,3.07402804907596,4.19586663936973,675.297370360152,0.51063829787234,0.503759398496241,0.73134328358209,0.114285714285714,48.0059084194978,48.1821694149883,47.8148386429769,50.3759398496241,0.440821473608359,0.559178526391641,11.8673725977615,13.3659074519611,0.570500166411343,0.429499833588657,41.4815646291414,35.9922288264816,0.55807976858975,0.44192023141025,30.5086441558432,27.1485544542633,1.5220635403382,0.843707367322391,1.83012306782969,0.406571557675781,0.906380002105065,1.26261236132308,1.76446754895326,0.390047561605748,8.7992318678662,1.1478173245149,0.877918114338745,1.18149994847388,5.08633571242182,1.05578040434659,0,0.743188527987243,1.83805415434315,1.28504748012096,1.85100541262764,1.97546489955975,0.860796971565812,"GUDB_16","GUDB (hand_bike)",1.9986
786.605263157895,33.8731873285913,NA,NA,NA,NA,NA,NA,26.396869170164,26.4827921138557,0.0430624976911602,0.0335579615424787,788,35.5824,0.0451553299492386,48,4.60526315789474,44.7368421052632,8,62.5,NA,NA,0.0444966434598528,0.0167460760891056,0.00697474017236176,2.65713849758515,0.652276464729544,0.245480792710784,-4.08959131149198,18.726161888461,44.0464214280582,0.425146045497629,2591.24976656536,2.35213289783634,4.12047938593997,414.412147491597,0.717105263157895,0.709219858156028,0.97,0.210526315789474,49.2610837438424,49.2853084222032,49.2370733864092,50.354609929078,0.496046228710462,0.503953771289538,13.1898951221506,13.2946104368149,0.484162077303239,0.515837922696761,30.6482735005933,31.6349580693721,0.485981527454975,0.514018472545025,23.593325347442,24.264348731396,1.35183983988498,0.65085142290033,1.4111924493907,0.906217027220551,0.603828597383682,0.673127884966064,1.21154281751371,1.0207665625931,2.26634857506369,0.35500051682851,0.689212992263063,1.7227665977411,4.86278429537399,1.22604647826023,0,1.12567866609939,1.68441500123755,1.53054131911363,1.88152521678935,2.76542778297426,0.905990939180448,"GUDB_17","GUDB (hand_bike)",1.99313333333333
943.142857142857,70.2573229533508,NA,NA,NA,NA,NA,NA,48.2447095545201,48.4336966144639,0.0744927689599296,0.0511531303970979,946,80.0604,0.08463044397463,108,24.6031746031746,59.5238095238095,14,218.75,NA,NA,0.0273381274112435,0.0103203844985667,0.000419582881555443,2.64894466044751,0.717948929982772,0.271032060692986,-4.57363426200972,34.2477953140194,93.4337094656748,0.366546458551998,10052.7777995635,2.72816713043796,4.70925619324388,1019.61110015657,0.380952380952381,0.377049180327869,0.58695652173913,0,49.0299823633157,49.0516082493696,49.0145032846654,52.4590163934426,0.55312362516498,0.44687637483502,25.4735789752137,22.8966823910393,0.479681591098551,0.520318408901449,64.7112989087038,67.3966309103394,0.488381902424024,0.511618097575975,49.175478809352,50.3317192363853,1.24121033209309,1.04414010483036,1.42597065319985,0.919446392725534,0.608329867365234,NA,NA,NA,NA,NA,0.72991994989126,1.5515439340152,5.58634039202229,1.07623771001856,0,0.840928600125845,1.93428949649627,1.42034107750613,1.80150422094625,2.45192320064278,0.775253324833324,"GUDB_18","GUDB (hand_bike)",1.98446666666667
745.1,45.3812916874358,NA,NA,NA,NA,NA,NA,21.4329435491812,21.4914034798372,0.0609063101428476,0.0287651906444521,740,35.5824,0.0480843243243243,48,3.75,23.75,8.88888888888889,125,NA,NA,0.0259339250770924,0.00859309580910967,0.000170944436123044,3.01799556914045,0.7474191883063,0.247654170187921,-4.75679621104375,15.196717137809,62.2527955716396,0.244113007267615,2972.06642458419,4.09646340108261,4.18002862147967,1020.0651946972,0.44375,0.408163265306122,0.566666666666667,0.0952380952380952,48.0916030534351,48.0084396950395,48.1753057428525,51.0204081632653,0.507557502738226,0.492442497261774,10.8312721180941,10.6687761627155,0.442342817148529,0.557657182851471,41.4036233095902,46.488176274424,0.446013458841005,0.553986541158995,30.2619933155323,33.7266461283363,1.48553891243055,0.580898220152902,1.76352732292794,1.33048937166866,0.798733487195238,1.26565144621332,1.53210468427676,1.00233413251434,1.22291704920156,1.70489930594526,0.815946363976788,1.15141047423508,5.08544063827217,0.863134527771341,0,1.34971464975749,1.67754955995366,1.23322559883484,1.78244686461853,2.59735378047676,0.777954860081782,"GUDB_19","GUDB (hand_bike)",1.99673333333333
664.777777777778,51.1395893997272,NA,NA,NA,NA,NA,NA,44.6393368125183,44.7598352016503,0.0769273449101696,0.0671492614595796,652,35.5824,0.0545742331288344,52,8.33333333333333,32.2222222222222,7.82608695652174,78.125,NA,NA,0.0229415415677432,0.0402540835921663,0.00149181516121108,0.569918366548228,0.354652177514787,0.622285924320663,-3.21254382455785,31.6499829958792,64.9370351179528,0.487394950175807,6456.77733081568,2.05172417079679,4.51698591949517,532.931538125535,0.488888888888889,0.460606060606061,0.736842105263158,0.0833333333333333,48.6972147349506,48.5442169179118,48.8725185301086,56.969696969697,0.693760373211322,0.306239626788678,26.3647705014761,17.5166052839629,0.314691877806242,0.685308122193757,36.4279911818592,53.7570459415752,0.387468116585759,0.612531883414241,31.7970098054921,39.9790660786291,1.03510975159966,2.23147023883153,1.42174792354931,1.81301894748358,-0.123737467156023,0.589590275333033,1.0712292944179,0.891939463565923,0.58444866966921,0.805933278421938,0.849304104697843,1.13548282447644,5.12867323342887,0.879238638614438,0,1.15604976231602,1.02267938377774,1.18360505545635,1.84930954491591,2.75026038440026,0.790806715723688,"GUDB_20","GUDB (hand_bike)",1.9952
765.666666666667,54.0068494262185,NA,NA,NA,NA,NA,NA,51.7233334753905,51.8801364172371,0.0705357197556184,0.0675533306165309,756,41.5128,0.0549111111111111,49,13.4615384615385,38.4615384615385,9.17647058823529,179.6875,NA,NA,0.0392517739657525,0.0491831019482127,0.0072247819503375,0.798074387562675,0.410327350547634,0.514146747398794,-3.01220517081565,36.6847962695115,66.1563571735177,0.554516570090054,7624.43326514287,1.80337262029447,4.58917767746015,477.218252740573,0.493589743589744,0.468531468531468,0.686567164179104,0.0930232558139535,48.1414324569356,48.2129734468772,48.0807283387333,48.951048951049,0.532276112204345,0.467723887795655,26.7698221253593,25.0941085857674,0.470456849536727,0.529543150463273,45.376550840015,48.1417929488878,0.484999848542424,0.515000151457576,37.2535551508835,38.3884521311284,0.86056718153756,2.61922802590766,1.33967939110942,1.98671157976584,-0.145121856636904,0.151408919350248,1.18908774102772,-0.0703099201822708,4.0713282729066,0.821096106960443,0.900190646055757,1.44566663461986,5.14866125378161,1.00484188460624,0,1.21229029185181,1.24184798854666,1.07600379275752,1.82358823259642,2.06329457268975,0.887324629220402,"GUDB_21","GUDB (hand_bike)",1.99753333333333
